Id,Mosquito,Xcoord,Ycoord,Neighbors,Members
root.buildings[905]( parameter = 0.0, capacityOfMosquitoes = 58.0 ), 555821.49411637, 1825505.8564822148, 1, 3
root.buildings[906]( parameter = 0.0, capacityOfMosquitoes = 21.0 ), 554779.3072346466, 1824950.8912089122, 1, 4
root.buildings[907]( parameter = 0.0, capacityOfMosquitoes = 21.0 ), 555795.576103447, 1825381.2787107166, 0, 5
root.buildings[908]( parameter = 0.0, capacityOfMosquitoes = 28.0 ), 554340.8959332232, 1825428.832699328, 1, 2
root.buildings[909]( parameter = 0.0, capacityOfMosquitoes = 25.0 ), 556228.1439401913, 1825541.3566814056, 1, 2
root.buildings[910]( parameter = 0.0, capacityOfMosquitoes = 18.0 ), 555439.5126458326, 1827465.5487686773, 0, 2
root.buildings[911]( parameter = 0.0, capacityOfMosquitoes = 121.0 ), 554452.992657802, 1826549.5238435182, 0, 0
root.buildings[912]( parameter = 0.0, capacityOfMosquitoes = 31.0 ), 556336.6803570866, 1827126.9266940448, 0, 0
root.buildings[913]( parameter = 0.0, capacityOfMosquitoes = 32.0 ), 554401.5782259506, 1826204.429617758, 0, 0
root.buildings[914]( parameter = 0.0, capacityOfMosquitoes = 56.0 ), 554431.5953900965, 1824669.4398069675, 0, 0

